mirna_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
hsa-mir-29c	2111.7784086976017	-4.433858367707964	0.3432430106411779	-12.917548880093776	3.58376951950059e-38	1.1288873986426858e-36
hsa-mir-3065	86.98884279756165	-1.5962661455115126	0.4999088194548384	-3.193114590881345	0.0014074708145404	0.0028953685327689
hsa-mir-30a	19386.77599983345	-1.1013760671408592	0.279731178471302	-3.93726603219473	8.241522273751713e-05	0.0002152190272523
hsa-mir-30c-1	1314.692489697448	1.3729945289584242	0.1851777188370298	7.4144693950289	1.2211270306042124e-13	8.919536571369899e-13
hsa-mir-30c-2	1400.5899623983398	1.187107126739196	0.1861882942087362	6.375841895883782	1.819605682387179e-10	9.552929832532686e-10
hsa-mir-30e	7138.834542782254	-2.797284970051084	0.2468164431095144	-11.33346277423626	8.959131334664474e-30	2.052455542123134e-28
hsa-mir-31	50.76049505793321	3.490694581954072	0.7484705206764038	4.663770296256264	3.1046792452404037e-06	9.966613628032888e-06
hsa-mir-3117	1.8111921599077692	-2.064237515030332	0.908871576111315	-2.271209232730491	0.0231343147787562	0.036098125846728
hsa-mir-3127	5.105038457077476	-4.185846103881512	0.7168552492484103	-5.839178981070696	5.245869046163944e-09	2.4405900172809903e-08
hsa-mir-3144	2.8709991601148577	4.476108053844484	1.924991182586797	2.325261587863225	0.0200579769212555	0.0317900011582163
hsa-mir-3200	106.73599908532528	-3.9041438564659567	0.5038629226634861	-7.748424583075364	9.303960091259752e-15	7.443168073007802e-14
hsa-mir-320a	2740.8386808898654	2.2890083110759427	0.6057947392694073	3.778521275764961	0.0001577623757712	0.0003955832705904
hsa-mir-320b-1	35.10735948038532	4.591220849416338	0.8863231663863955	5.180075421175193	2.2179620552918305e-07	8.404908841105883e-07
hsa-mir-320b-2	60.27257752075843	5.105235897100983	0.8961218906480922	5.697032904093863	1.2191040643289271e-08	5.2967969691532695e-08
hsa-mir-320c-2	2.362713277463904	3.528669146099062	1.430857700671702	2.466121644690847	0.0136584940236685	0.0226443453550295
hsa-mir-320d-1	1.76096421530141	3.0563841552307003	1.4019738509066717	2.1800578899913883	0.0292531706796308	0.0448133678496473
hsa-mir-323b	96.6088976860308	-1.7911106039558906	0.701701366201837	-2.55252546200786	0.0106945092387016	0.0182607138796387
hsa-mir-324	79.68935482214457	-1.2655219637592967	0.2099255268144666	-6.02843295411983	1.655570508220702e-09	8.023149385992632e-09
hsa-mir-326	9.94135177781422	-5.359231939932667	0.7504438707829079	-7.141416098637192	9.237425340660505e-13	6.125871541701177e-12
hsa-mir-328	390.3059980171786	-1.9614368666425277	0.3488853476728376	-5.6220098657792805	1.8874848272464463e-08	7.994053385984948e-08
hsa-mir-330	184.99024017393927	-2.324516024654373	0.4680789139876218	-4.966077204485746	6.832076519184478e-07	2.4421039472829623e-06
hsa-mir-335	695.2172782247214	2.028319061438814	0.5427079515724621	3.737404354518645	0.0001859297824124	0.0004505221650762
hsa-mir-337	33.34876630738496	-1.639926711221733	0.401128716373146	-4.088280505193768	4.345824717583472e-05	0.0001190378074816
hsa-mir-338	16186.241331622949	-8.109649070227858	0.7675579944621291	-10.565519646382867	4.305772921427549e-26	8.346575201536478e-25
hsa-mir-339	151.70225786092743	2.120993418672545	0.3900327568058382	5.437987916815906	5.388562797361881e-08	2.1554251189447525e-07
hsa-mir-33a	39.115976485248176	-3.599033286078636	0.4882596572030812	-7.371146137067996	1.691672776984604e-13	1.2008494078876629e-12
hsa-mir-33b	3.92775847101782	-3.0685868506206795	0.9212079624285112	-3.331046816542049	0.0008652004998709	0.0018635087689528
hsa-mir-340	856.7528450602936	2.169459260001681	0.2687141965758387	8.073482114628053	6.832118857580846e-16	6.260705280401357e-15
hsa-mir-345	25.98130353681762	1.2036443114253828	0.4046671360413421	2.974405886279865	0.0029355649075294	0.0057374708765324
hsa-mir-346	18.18147725265896	-1.9880618120204567	0.4335119761544738	-4.585944383026799	4.519389067072631e-06	1.4147652731705627e-05
hsa-mir-34a	560.9013144296609	2.7544643443259056	0.4040847763256734	6.816550649029986	9.325236005614957e-12	5.4650220311976006e-11
hsa-mir-3605	9.453133069601972	1.7253963982091516	0.439402349123588	3.9266890622013033	8.612320034875773e-05	0.0002225953485937
hsa-mir-3609	5.809463011299005	5.492772207371599	1.7360267674499494	3.1639905042708154	0.001556218728365	0.0031754422635465
